@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C0-K5-P100.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
48,management,married,tertiary,no,0,no,no,cellular,28,aug,16,16,-1,0,no
35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,no
45,technician,divorced,secondary,no,976,yes,no,cellular,17,apr,183,1,338,2,no
52,unemployed,married,secondary,no,-9,no,no,unknown,9,jun,123,1,-1,0,no
53,technician,married,secondary,no,9146,no,no,cellular,13,aug,136,4,-1,0,no
43,entrepreneur,married,secondary,no,59,no,no,unknown,13,may,437,2,-1,0,no
36,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288,1,137,1,no
39,blue-collar,married,primary,no,20,yes,no,unknown,7,may,109,1,-1,0,no
42,blue-collar,married,secondary,no,3068,yes,yes,cellular,11,may,429,2,-1,0,no
61,retired,married,primary,no,1060,yes,no,unknown,13,may,118,1,-1,0,no
34,technician,single,secondary,no,1076,no,no,cellular,8,aug,70,2,-1,0,no
53,management,married,tertiary,no,37,no,no,cellular,28,aug,51,9,-1,0,no
31,technician,single,secondary,no,373,no,no,cellular,22,aug,346,5,-1,0,no
59,admin.,married,secondary,no,2381,no,no,cellular,30,apr,173,2,-1,0,no
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,no
50,entrepreneur,married,secondary,no,806,yes,yes,cellular,7,may,141,8,297,2,no
34,management,divorced,secondary,no,291,no,no,cellular,7,aug,91,2,-1,0,no
55,technician,single,tertiary,no,-703,yes,no,cellular,8,may,123,3,-1,0,no
47,housemaid,married,primary,no,0,no,no,cellular,10,aug,1225,2,-1,0,no
23,admin.,single,secondary,no,589,yes,no,cellular,6,may,62,1,-1,0,no
75,blue-collar,married,secondary,no,6053,no,no,cellular,11,feb,865,2,190,1,no
27,services,divorced,secondary,no,10,yes,no,cellular,22,jul,527,1,-1,0,no
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,no
36,admin.,divorced,secondary,no,-37,yes,no,unknown,27,may,151,1,-1,0,no
35,management,married,secondary,no,1160,yes,no,unknown,27,may,116,3,-1,0,no
66,retired,married,primary,no,747,no,no,telephone,28,jan,203,3,93,1,no
44,blue-collar,married,primary,no,2657,yes,no,unknown,20,jun,202,2,-1,0,no
37,blue-collar,married,primary,no,11,no,no,telephone,30,jul,109,8,-1,0,no
37,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,no
33,admin.,single,secondary,no,2557,yes,no,cellular,18,may,186,1,-1,0,no
61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,no
46,technician,married,secondary,no,966,yes,yes,cellular,19,aug,40,2,-1,0,no
38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,no
52,blue-collar,married,primary,no,2,no,no,unknown,9,jun,70,3,-1,0,no
51,housemaid,married,secondary,no,260,no,no,cellular,27,aug,316,5,-1,0,no
53,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,125,1,249,2,no
32,services,married,secondary,no,1464,yes,no,unknown,3,jun,193,1,-1,0,no
28,technician,married,secondary,no,232,yes,yes,cellular,29,jan,72,1,261,1,no
39,self-employed,married,tertiary,no,585,yes,no,cellular,18,nov,48,1,181,3,no
39,self-employed,married,secondary,no,235,no,no,unknown,9,jun,217,1,-1,0,no
56,management,married,tertiary,no,334,yes,no,unknown,15,may,127,2,-1,0,no
47,technician,married,primary,no,187,yes,no,unknown,9,may,165,1,-1,0,no
53,management,married,tertiary,no,12,no,no,cellular,27,aug,345,10,-1,0,no
34,blue-collar,married,secondary,no,103,yes,yes,unknown,8,may,956,2,-1,0,no
40,self-employed,married,secondary,no,2,no,no,cellular,22,aug,197,5,-1,0,no
29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,no
38,blue-collar,divorced,secondary,no,595,yes,no,cellular,7,may,245,3,-1,0,no
32,services,married,secondary,no,55,yes,no,unknown,15,may,546,9,-1,0,no
41,admin.,married,secondary,no,8238,yes,yes,unknown,30,may,124,4,-1,0,no
54,blue-collar,divorced,primary,no,-182,no,no,cellular,9,jul,98,1,-1,0,no
52,self-employed,single,tertiary,no,1623,yes,no,unknown,5,jun,21,17,-1,0,no
34,admin.,married,secondary,no,50,yes,no,unknown,20,may,89,2,-1,0,no
51,housemaid,divorced,tertiary,no,370,yes,no,cellular,19,aug,109,3,-1,0,no
53,admin.,married,secondary,no,225,yes,no,cellular,20,apr,304,1,340,1,no
44,management,married,secondary,no,-665,no,no,cellular,30,jul,342,3,-1,0,no
43,entrepreneur,married,tertiary,no,13342,yes,no,cellular,18,nov,465,1,-1,0,no
58,retired,single,primary,no,6570,no,no,cellular,21,jul,106,3,-1,0,no
34,management,married,secondary,no,0,no,no,cellular,2,feb,270,1,-1,0,no
36,entrepreneur,married,tertiary,no,1169,yes,no,unknown,6,may,168,2,-1,0,no
35,management,single,tertiary,no,71,yes,no,unknown,21,may,836,12,-1,0,no
37,management,married,tertiary,no,0,yes,no,unknown,3,jun,247,13,-1,0,no
26,services,single,secondary,no,512,yes,yes,cellular,30,jan,206,5,239,3,no
36,services,married,secondary,no,338,no,no,unknown,14,may,90,1,-1,0,no
37,technician,single,tertiary,no,1661,no,no,cellular,19,aug,199,5,-1,0,no
24,services,married,tertiary,no,0,yes,no,unknown,27,may,299,1,-1,0,no
29,unemployed,married,secondary,no,596,no,no,cellular,30,jan,510,2,-1,0,no
33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,no
35,management,married,tertiary,no,2682,yes,no,cellular,9,jul,156,1,-1,0,no
50,technician,married,secondary,no,1412,no,no,cellular,6,aug,131,3,-1,0,no
38,entrepreneur,married,tertiary,no,228,yes,no,cellular,5,feb,105,1,-1,0,no
30,technician,single,secondary,no,790,no,no,cellular,20,aug,696,3,-1,0,no
38,unemployed,married,tertiary,no,1449,no,no,unknown,26,may,535,6,-1,0,no
48,technician,married,secondary,no,197,no,yes,cellular,3,feb,47,2,222,3,no
42,admin.,married,secondary,no,0,no,no,unknown,19,jun,370,1,-1,0,no
45,technician,single,tertiary,no,2087,no,no,cellular,29,aug,29,14,-1,0,no
58,retired,married,secondary,no,983,no,no,cellular,5,aug,139,1,-1,0,no
34,technician,single,secondary,no,943,no,no,cellular,29,aug,96,4,-1,0,no
35,technician,married,secondary,no,327,yes,no,cellular,13,apr,537,3,-1,0,no
45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,100,3,-1,0,no
36,technician,married,tertiary,no,6,yes,no,cellular,27,jan,100,1,435,1,no
47,management,divorced,tertiary,no,2515,no,no,unknown,20,jun,40,3,-1,0,no
57,management,married,tertiary,no,320,no,no,cellular,7,aug,76,2,-1,0,no
57,management,married,tertiary,no,3431,yes,no,unknown,16,may,73,1,-1,0,no
36,management,divorced,tertiary,no,5195,yes,no,unknown,2,jun,55,25,-1,0,no
33,management,married,tertiary,no,2098,no,no,cellular,20,nov,67,1,-1,0,no
39,entrepreneur,married,tertiary,no,2644,yes,no,unknown,20,may,253,1,-1,0,no
36,self-employed,married,tertiary,no,16430,yes,no,unknown,6,jun,197,3,-1,0,no
34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,no
35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,no
28,technician,single,secondary,no,769,yes,no,cellular,15,may,153,1,371,2,no
43,admin.,married,unknown,no,3485,no,no,unknown,18,jun,113,1,-1,0,no
57,services,divorced,secondary,no,14,no,yes,cellular,22,jul,445,2,-1,0,no
30,management,married,tertiary,no,877,no,no,cellular,13,aug,202,1,83,5,no
43,blue-collar,single,primary,no,30,yes,no,unknown,30,may,379,17,-1,0,no
41,entrepreneur,married,secondary,no,2105,yes,no,cellular,18,nov,134,1,-1,0,no
44,unknown,married,secondary,no,2319,no,no,cellular,4,aug,251,3,-1,0,no
43,self-employed,married,secondary,no,104,no,no,unknown,17,jun,332,1,-1,0,no
51,entrepreneur,married,secondary,yes,-2082,no,yes,cellular,28,jul,123,6,-1,0,no
60,retired,married,secondary,no,89,no,no,cellular,30,apr,156,2,-1,0,no
57,blue-collar,married,primary,no,23,yes,no,telephone,31,jul,25,8,-1,0,no
35,admin.,married,secondary,no,0,yes,no,cellular,7,may,121,2,-1,0,no
47,services,married,secondary,no,3333,yes,yes,cellular,29,jul,114,2,-1,0,no
33,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58,1,-1,0,no
54,management,divorced,tertiary,no,0,no,yes,cellular,10,jul,88,1,-1,0,no
31,management,married,tertiary,no,1343,yes,yes,unknown,21,may,85,1,-1,0,no
53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,no
24,retired,single,secondary,no,366,no,yes,unknown,16,may,234,2,-1,0,no
58,housemaid,married,primary,no,419,no,yes,unknown,5,jun,295,3,-1,0,no
36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,no
41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,no
62,management,married,tertiary,no,0,no,no,cellular,13,oct,78,3,-1,0,no
52,technician,married,secondary,no,118,no,no,cellular,28,aug,16,20,-1,0,no
52,entrepreneur,married,primary,no,592,no,no,cellular,21,jul,122,2,-1,0,no
56,management,married,primary,no,772,yes,no,telephone,20,nov,291,1,-1,0,no
42,technician,married,secondary,no,1048,yes,no,telephone,6,feb,23,2,-1,0,no
32,admin.,single,secondary,no,1649,no,no,cellular,27,may,204,2,-1,0,no
36,services,married,secondary,no,3064,yes,no,telephone,11,may,1143,4,-1,0,no
40,services,married,primary,no,33,no,no,unknown,26,may,70,3,-1,0,no
36,services,single,secondary,no,417,yes,no,cellular,6,feb,15,10,207,3,no
33,services,married,secondary,no,804,yes,yes,unknown,8,may,266,1,-1,0,no
34,blue-collar,married,secondary,no,393,yes,no,cellular,5,may,11,9,-1,0,no
58,management,married,secondary,no,407,yes,no,cellular,29,jul,145,2,-1,0,no
34,technician,married,secondary,no,0,yes,no,cellular,29,aug,116,4,-1,0,no
30,management,single,tertiary,no,940,no,no,cellular,8,aug,131,2,-1,0,no
25,technician,single,secondary,no,-80,yes,yes,unknown,3,jun,89,1,-1,0,no
34,management,single,secondary,no,0,no,no,cellular,22,aug,132,4,-1,0,no
39,admin.,married,secondary,no,179,no,no,unknown,6,sep,36,1,-1,0,no
42,blue-collar,divorced,secondary,no,1491,yes,no,cellular,6,may,203,2,334,2,no
32,technician,single,secondary,no,6402,yes,no,cellular,6,may,158,1,167,1,no
35,technician,single,secondary,no,2,no,no,cellular,11,aug,239,4,-1,0,no
39,blue-collar,married,secondary,no,1439,yes,no,telephone,28,jul,73,6,-1,0,no
30,student,single,secondary,no,0,yes,no,cellular,19,nov,661,1,-1,0,no
32,management,married,tertiary,no,62,yes,no,cellular,14,may,166,1,-1,0,no
26,management,single,tertiary,no,122,no,yes,cellular,8,jul,160,1,-1,0,no
40,management,single,unknown,no,838,yes,no,unknown,12,may,619,3,-1,0,no
33,admin.,divorced,secondary,no,661,yes,no,cellular,18,nov,411,1,173,2,no
26,services,single,secondary,no,0,no,no,cellular,29,jul,165,23,-1,0,no
32,blue-collar,divorced,secondary,no,739,yes,no,unknown,9,may,171,1,-1,0,no
30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,-1,0,no
27,student,single,secondary,no,671,yes,no,unknown,7,may,332,2,-1,0,no
51,technician,married,tertiary,no,-3,no,no,cellular,25,aug,91,9,-1,0,no
56,management,divorced,tertiary,no,442,no,no,unknown,28,may,77,3,-1,0,no
32,management,married,tertiary,no,3107,yes,yes,cellular,25,jul,310,1,-1,0,no
33,management,married,secondary,no,11,yes,no,cellular,4,may,104,3,-1,0,no
45,blue-collar,married,primary,no,907,no,no,cellular,18,aug,230,8,-1,0,no
29,entrepreneur,single,secondary,no,404,no,no,cellular,30,jan,413,3,-1,0,no
35,technician,married,secondary,no,1707,yes,no,unknown,2,jun,426,3,-1,0,no
47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,no
55,services,married,unknown,no,1210,yes,no,unknown,30,may,868,1,-1,0,no
52,management,divorced,tertiary,no,907,yes,no,unknown,4,jun,104,2,-1,0,no
26,technician,married,secondary,no,18,yes,yes,cellular,5,may,138,1,-1,0,no
54,management,divorced,tertiary,no,26306,yes,no,cellular,11,feb,27,1,84,3,no
39,admin.,single,unknown,no,0,yes,no,cellular,11,may,62,1,-1,0,no
47,management,married,tertiary,no,-50,no,yes,cellular,7,jul,175,1,-1,0,no
35,technician,single,tertiary,no,3552,no,no,cellular,21,nov,267,1,-1,0,no
35,admin.,divorced,secondary,no,148,no,yes,cellular,8,jul,199,1,-1,0,no
52,services,married,secondary,no,431,no,no,cellular,26,aug,73,17,-1,0,no
51,blue-collar,married,primary,no,-11,no,no,telephone,16,jul,126,4,-1,0,no
46,admin.,single,secondary,no,1693,yes,no,cellular,25,jan,137,1,97,1,no
48,management,married,tertiary,no,363,no,no,cellular,18,nov,67,1,-1,0,no
26,admin.,single,secondary,no,236,yes,yes,cellular,18,may,8,2,-1,0,no
43,blue-collar,married,primary,no,778,yes,yes,unknown,15,may,284,5,-1,0,no
36,technician,married,tertiary,no,837,no,no,cellular,28,aug,68,6,-1,0,no
42,entrepreneur,married,tertiary,no,0,no,no,cellular,9,jul,236,1,-1,0,no
27,technician,single,secondary,no,282,no,yes,cellular,9,jul,676,5,-1,0,no
33,blue-collar,married,secondary,no,0,yes,yes,cellular,28,jul,83,12,-1,0,no
34,management,married,tertiary,no,0,yes,no,unknown,8,may,214,2,-1,0,no
31,services,single,secondary,no,864,yes,no,cellular,6,may,100,1,-1,0,no
38,blue-collar,married,primary,no,1327,yes,no,cellular,20,nov,277,1,-1,0,no
54,blue-collar,married,primary,no,781,yes,no,unknown,9,may,103,2,-1,0,no
58,retired,married,secondary,no,425,yes,yes,cellular,17,nov,100,1,-1,0,no
57,housemaid,married,tertiary,no,3,no,no,cellular,4,aug,142,2,-1,0,no
52,technician,married,tertiary,no,214,no,no,cellular,29,aug,161,3,-1,0,no
43,management,married,tertiary,no,422,no,no,cellular,12,aug,110,1,-1,0,no
29,services,married,secondary,no,57,yes,no,telephone,21,jul,342,9,-1,0,no
57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,no
38,services,married,secondary,no,497,yes,yes,unknown,19,may,88,5,-1,0,no
40,admin.,single,secondary,no,-1,no,no,cellular,7,jul,173,1,-1,0,no
31,technician,single,secondary,no,1970,no,no,telephone,17,apr,284,3,-1,0,no
32,technician,single,tertiary,no,1059,yes,no,cellular,17,apr,115,1,-1,0,no
36,blue-collar,married,secondary,no,63,yes,no,unknown,2,jun,56,8,-1,0,no
34,self-employed,married,primary,no,712,yes,no,unknown,2,jun,326,3,-1,0,no
29,services,single,secondary,no,0,no,no,cellular,17,jul,58,1,-1,0,no
43,blue-collar,married,primary,no,255,yes,no,cellular,17,jul,180,1,-1,0,no
48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,no
30,housemaid,single,secondary,no,1924,no,no,cellular,6,feb,170,1,-1,0,no
36,management,single,tertiary,no,1531,yes,no,cellular,8,may,81,3,170,1,no
50,management,married,tertiary,no,207,yes,no,cellular,4,feb,99,1,-1,0,no
70,retired,married,primary,no,3782,no,no,cellular,16,mar,618,1,-1,0,no
47,services,divorced,secondary,no,691,no,no,cellular,6,feb,285,6,-1,0,no
41,management,single,secondary,no,764,no,no,cellular,12,jun,230,2,-1,0,no
55,blue-collar,married,secondary,no,383,no,no,unknown,5,may,287,1,-1,0,no
58,housemaid,single,tertiary,no,145,yes,yes,cellular,16,jul,128,2,-1,0,no
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,no
32,services,married,secondary,no,401,yes,no,unknown,15,may,294,2,-1,0,no
49,unemployed,divorced,tertiary,no,780,no,no,cellular,8,nov,148,1,871,2,no
28,admin.,single,secondary,no,89,yes,yes,cellular,6,feb,172,2,-1,0,no
35,technician,married,secondary,no,94,yes,yes,unknown,14,may,208,5,-1,0,no
47,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62,2,-1,0,no
27,services,single,secondary,no,0,yes,no,unknown,7,may,388,7,-1,0,no
59,retired,married,secondary,no,319,yes,no,unknown,5,may,143,3,-1,0,no
42,blue-collar,married,primary,no,704,yes,yes,telephone,31,jul,88,10,-1,0,no
44,blue-collar,married,primary,no,-11,yes,no,unknown,9,may,13,1,-1,0,no
45,management,married,tertiary,no,-206,yes,no,cellular,6,may,337,2,-1,0,no
51,management,married,tertiary,no,-15,no,no,cellular,25,jul,212,2,-1,0,no
34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,no
33,management,single,tertiary,no,99,no,no,cellular,8,jul,159,1,-1,0,no
30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,no
55,admin.,married,secondary,no,0,no,no,cellular,23,sep,180,2,238,3,no
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,no
58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,no
42,technician,divorced,secondary,no,-280,yes,no,unknown,26,may,258,1,-1,0,no
34,management,single,unknown,no,1534,yes,no,cellular,16,apr,156,1,147,7,no
42,blue-collar,divorced,secondary,no,47,yes,yes,unknown,8,may,141,1,-1,0,no
46,management,single,tertiary,no,2154,yes,no,cellular,21,jul,87,4,-1,0,no
32,management,married,tertiary,no,138,no,no,cellular,20,aug,94,4,-1,0,no
29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,no
49,services,married,secondary,no,47,no,no,unknown,5,may,234,2,-1,0,no
41,admin.,divorced,secondary,no,3823,no,no,cellular,26,apr,234,10,-1,0,no
55,management,divorced,tertiary,no,1598,no,no,cellular,22,aug,607,4,-1,0,no
28,blue-collar,married,secondary,no,1325,yes,no,cellular,15,may,242,1,-1,0,no
59,retired,married,secondary,no,0,no,no,cellular,18,jul,247,4,-1,0,no
34,technician,married,secondary,no,1,yes,no,cellular,19,nov,108,1,-1,0,no
46,management,single,tertiary,no,46,no,yes,cellular,17,nov,80,1,152,1,no
41,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87,6,-1,0,no
26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,no
42,blue-collar,married,secondary,no,0,yes,no,cellular,21,nov,328,6,-1,0,no
34,management,single,tertiary,no,6766,no,no,cellular,28,aug,210,5,-1,0,no
47,technician,married,secondary,no,3973,no,no,cellular,6,aug,732,2,-1,0,no
31,self-employed,single,tertiary,no,96,no,no,cellular,5,feb,577,1,-1,0,no
39,entrepreneur,married,tertiary,no,83,yes,no,cellular,11,jul,193,2,-1,0,no
30,self-employed,single,tertiary,no,48,no,no,cellular,21,nov,140,1,-1,0,no
38,technician,married,secondary,no,7696,yes,no,cellular,20,nov,386,2,-1,0,no
32,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20,4,-1,0,no
36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,no
28,technician,single,secondary,no,1453,yes,no,cellular,12,may,246,1,343,1,no
24,blue-collar,single,unknown,no,431,yes,no,unknown,3,jun,108,12,-1,0,no
41,services,married,secondary,no,171,no,no,cellular,21,jul,71,9,-1,0,no
54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,no
48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,no
32,blue-collar,married,primary,no,642,no,yes,cellular,8,jul,524,1,-1,0,no
48,management,married,primary,no,247,yes,yes,unknown,14,may,145,1,-1,0,no
31,entrepreneur,married,tertiary,no,5191,no,no,cellular,20,nov,187,2,-1,0,no
58,retired,married,secondary,no,11,no,no,cellular,11,aug,270,1,-1,0,no
57,management,married,primary,no,-226,yes,no,unknown,4,jun,272,1,-1,0,no
39,housemaid,single,primary,no,109,yes,no,unknown,6,may,699,3,-1,0,no
59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,no
30,technician,married,secondary,no,616,yes,no,cellular,6,may,19,1,-1,0,no
38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,283,1,-1,0,no
50,management,married,tertiary,no,1240,no,no,cellular,12,aug,474,2,-1,0,no
47,services,divorced,secondary,no,4906,yes,no,unknown,14,may,389,1,-1,0,no
44,self-employed,married,secondary,no,313,no,no,cellular,6,aug,211,4,-1,0,no
42,blue-collar,married,primary,no,2111,yes,no,cellular,7,may,86,2,-1,0,no
31,blue-collar,divorced,secondary,no,-452,yes,no,unknown,26,may,182,5,-1,0,no
56,unemployed,divorced,primary,no,1770,no,no,cellular,5,feb,916,3,-1,0,no
48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,no
36,services,married,secondary,no,42,yes,no,unknown,8,may,102,4,-1,0,no
32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,no
42,technician,married,secondary,no,0,no,no,cellular,29,aug,82,12,-1,0,no
35,blue-collar,single,secondary,no,376,yes,yes,unknown,6,may,207,3,-1,0,no
38,management,married,tertiary,no,389,yes,no,unknown,6,may,262,1,-1,0,no
60,management,married,primary,no,4895,no,no,unknown,9,jun,313,1,-1,0,no
25,admin.,married,secondary,no,242,yes,no,cellular,30,jul,62,12,-1,0,no
57,technician,married,secondary,no,0,no,no,unknown,13,may,44,1,-1,0,no
28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,no
31,services,single,secondary,no,469,no,yes,cellular,2,feb,111,1,-1,0,no
39,blue-collar,married,primary,no,2226,yes,no,unknown,6,may,158,1,-1,0,no
52,management,married,tertiary,no,-1224,yes,no,cellular,7,may,253,4,-1,0,no
32,technician,married,secondary,no,4,no,no,cellular,4,feb,145,2,260,4,no
35,blue-collar,divorced,primary,no,-587,yes,no,unknown,26,may,111,1,-1,0,no
26,management,single,tertiary,no,-8,no,no,cellular,13,aug,402,2,-1,0,no
34,management,married,tertiary,no,0,no,no,cellular,20,aug,263,2,-1,0,no
59,services,married,secondary,no,0,yes,no,cellular,12,may,214,3,-1,0,no
34,management,married,tertiary,no,2892,yes,yes,cellular,30,jul,1165,7,-1,0,no
48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,164,6,-1,0,no
31,services,single,secondary,no,85,no,no,cellular,16,jul,151,1,-1,0,no
46,management,single,secondary,no,295,yes,no,unknown,23,may,141,6,-1,0,no
57,blue-collar,married,secondary,no,1521,yes,yes,cellular,18,may,102,2,178,5,no
40,admin.,married,secondary,no,0,yes,yes,cellular,17,nov,57,1,-1,0,no
45,blue-collar,married,primary,no,0,no,no,cellular,26,aug,454,2,-1,0,no
34,management,married,tertiary,no,697,no,no,cellular,5,aug,166,1,-1,0,no
29,services,married,secondary,no,11417,yes,no,unknown,28,may,272,2,-1,0,no
33,housemaid,married,primary,no,212,yes,no,cellular,11,jul,260,2,-1,0,no
52,admin.,single,primary,no,0,no,no,unknown,19,may,182,11,-1,0,no
24,blue-collar,married,secondary,no,-220,yes,no,cellular,2,apr,90,1,-1,0,no
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,no
34,blue-collar,married,secondary,no,67,yes,yes,unknown,8,may,672,3,-1,0,no
47,unknown,married,unknown,no,677,no,no,cellular,7,aug,384,1,99,4,no
